"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1835992637268246740","Tue Sep 17 23:41:31 +0000 2024","0","@vosmeyu @AzarineCosmetic nggak pernah salah sih kataku ss nya Azarine nih","1836188766316490841","","vosmeyu","in","","0","0","0","https://x.com/Alarsszz/status/1836188766316490841","1155054186603483136","Alarsszz"
"1836188181676618134","Tue Sep 17 23:39:11 +0000 2024","0","Gilakkk banget diskonnya azarine di oren wkwkwk mari stock tinted lippie cake lagi ","1836188181676618134","","","in","Inseonesia","0","0","0","https://x.com/busanjeh/status/1836188181676618134","109193380","busanjeh"
"1835911415082955112","Tue Sep 17 23:31:31 +0000 2024","0","@ucnicorn @AzarineCosmetic azarine nih best bgt ya sunscreennya","1836186251067822287","","ucnicorn","in","","0","0","0","https://x.com/vanjllatte/status/1836186251067822287","1504072563949195265","vanjllatte"
"1836008444517884271","Tue Sep 17 23:27:36 +0000 2024","0","@sundaaaey @AzarineCosmetic Wah fans setia azarine nih Suka sama tekstur ss nya yg gampang diblend","1836185264072638765","","sundaaaey","in","Gojo-shi, Nara","0","0","0","https://x.com/bizurailee/status/1836185264072638765","1268582324993581056","bizurailee"
"1836010270025568347","Tue Sep 17 23:26:51 +0000 2024","0","@sunfloliz @AzarineCosmetic Setuju sunscreen azarine nyaman banget","1836185076771811790","","sunfloliz","in","","0","0","0","https://x.com/Riska17/status/1836185076771811790","311821851","Riska17"
"1836179178145890515","Tue Sep 17 23:05:46 +0000 2024","0","pokoknya skincare lokal yg gue percaya cuma avoskin skingame &amp; azarine. paling bener ya cuma 3 ini","1836179771790889123","","starkadmirer","in","stark industries","0","0","0","https://x.com/starkadmirer/status/1836179771790889123","1414187253702619137","starkadmirer"
"1835911415082955112","Tue Sep 17 23:02:16 +0000 2024","0","@ucnicorn @AzarineCosmetic Azarine emg bagus bgtt","1836178888315253086","","ucnicorn","in","","0","0","0","https://x.com/kanyaamrs/status/1836178888315253086","1497219314004656129","kanyaamrs"
"1835911415082955112","Tue Sep 17 22:45:42 +0000 2024","0","@ucnicorn @AzarineCosmetic pengen coba azarine aku belum pernah pake azarine","1836174720250843187","","ucnicorn","in","","0","0","0","https://x.com/haidaely/status/1836174720250843187","1644695710946983936","haidaely"
"1835951827734704513","Tue Sep 17 21:38:49 +0000 2024","0","@undipmfs ada yg mau ga sunscreen azarine baru aku salah beli 50k aj https://t.co/REhT0YDlPj","1836157888034931119","https://pbs.twimg.com/media/GXtX3QNbIAAky07.jpg","undipmfs","in","","0","0","0","https://x.com/MaBack_/status/1836157888034931119","1615097585697689600","MaBack_"
"1836111175437947114","Tue Sep 17 18:33:12 +0000 2024","0","halo aku mau nawarin ini siapa tau ada yg minat boleh dm ya co dom bandar lampung t. wts new nivea body lotion senka facial wardah sunscreen eyeshadow pinkflash toner azarine bedak two way cake https://t.co/DYRR6l9MNF","1836111175437947114","https://pbs.twimg.com/media/GXstXwOakAInjGn.jpg","","in","Bandar Lampung, Lampung","0","1","0","https://x.com/redveylvet/status/1836111175437947114","1536505007742537728","redveylvet"
"1836109298063270189","Tue Sep 17 18:25:44 +0000 2024","0","PON 2024 semoga menjadi ajang pemersatu bangsa dan prestasi tinggi #PON2024MengukirPrestasi","1836109298063270189","","","in","","0","0","0","https://x.com/azarine_afifahh/status/1836109298063270189","1696397550063108096","azarine_afifahh"
"1835948123329323094","Tue Sep 17 18:08:17 +0000 2024","0","@sbyfess aku pake azarine udh lama tapi pengen coba skin aqua katanya jg bagus","1836104904915718559","","sbyfess","in","yook's pocket","0","0","0","https://x.com/ffunsik/status/1836104904915718559","1518113208082391040","ffunsik"
"1835926984477819373","Tue Sep 17 18:03:49 +0000 2024","0","@beautyroom_fess yuk ganti azarine","1836103782603853987","","beautyroom_fess","in","","0","0","0","https://x.com/witheapril/status/1836103782603853987","1534681475119214593","witheapril"
"1836098991999848894","Tue Sep 17 17:44:47 +0000 2024","0","Azarine Oil Free Brightening Daily Moisturizer Untuk Kulit Berminyak Berjerawat Mencerahkan Bekas Jerawat 40ml dengan harga Rp52.900. Dapatkan di Shopee sekarang! https://t.co/LcphcQ2UE4 https://t.co/dT1NpSm0ML","1836098991999848894","https://pbs.twimg.com/media/GXsiTWxakAQnpp-.jpg","","in","","0","0","0","https://x.com/yeandboy/status/1836098991999848894","162385349","yeandboy"
"1833430740077576256","Tue Sep 17 17:35:42 +0000 2024","0","@bittercaffeines Tapi yg azarine bukan vanilla yaa wanginya?","1836096705173110887","","bittercaffeines","in","cabang jkt","0","0","0","https://x.com/kaptenAmercia/status/1836096705173110887","1079016790791880705","kaptenAmercia"
"1835546751681380471","Tue Sep 17 16:56:07 +0000 2024","0","@tanyarlfes Sunscreen : Azarine hydrashoothe spf 45 PA++++ Primer : O.TWO.O loose powder : Barenbliss soul mate Concealer : O.TWO.O blush : Emina cheek lit Compact powder : Luxcrime yg ijo Mascara : dazzle me *yg gak ada di list berarti aku gak pake sekian nder","1836086746033045629","","tanyarlfes","in","Indonesia","0","0","0","https://x.com/arasseo/status/1836086746033045629","1154644981966970882","arasseo"
