"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1824593735415640279","Fri Aug 16 23:47:00 +0000 2024","93","#AZARINEJUMPALEEMINHO Korang! Jom join us for Lee MinHo s special meet &amp; greet on: ️ September 16 2024 IOI City Mall Malaysia How to participate? Beli mana-mana produk Azarine bernilai RM100 di Watsons mulai 12 Ogos - 8 September. Pemenang lucky draw akan diumumkan pada https://t.co/420nzRam2U","1824593735415640279","https://pbs.twimg.com/ext_tw_video_thumb/1824593486928367616/pu/img/F8MSecI024VRszx7.jpg","","in","Malaysia","5","1","47","https://x.com/AzarineMalaysia/status/1824593735415640279","1815292201909587968","AzarineMalaysia"
"1824565644379164723","Fri Aug 16 23:40:26 +0000 2024","0","@richseungyoun Klo twice pasti gelayotan centil doang tiap ketemu minta tiket konser dh plg sering kesana","1824592082285277478","","richseungyoun","in","wa➸","0","0","0","https://x.com/bigwinyook/status/1824592082285277478","1362378952837238785","bigwinyook"
"1824588726271611156","Fri Aug 16 23:38:44 +0000 2024","0","@ohmy_beautybank Sunscreen sebenernya trial n error mungkin di orang bisa cocok di kamu blm tentu makanya kenapa harus di cobain biar km tau kulit km bereaksi apa gak sama bahan lain di dalamnya. Btw aku blm pernah pake wardah jd blm tau kalau azarine sejauh ini masih oke saat kulit berjerawat","1824591657003860007","","ohmy_beautybank","in","","0","0","0","https://x.com/libresdereve/status/1824591657003860007","765403443485814784","libresdereve"
"1824588726271611156","Fri Aug 16 23:35:25 +0000 2024","0","@ohmy_beautybank Aku pake azarine yang acne sejauh ini bagus2 aja cocok","1824590822333091859","","ohmy_beautybank","in","","0","1","0","https://x.com/apadoutja/status/1824590822333091859","1505417513395384325","apadoutja"
"1824586659481923666","Fri Aug 16 23:18:53 +0000 2024","0","Cek Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml dengan harga Rp31.000. Dapatkan di Shopee sekarang! https://t.co/dYhLh6RTAa https://t.co/2TgRMGoF9A","1824586659481923666","https://pbs.twimg.com/media/GVI75Z7aEAEdTPQ.jpg","","in","indonesia","0","0","0","https://x.com/djono50080213/status/1824586659481923666","1036422983194013696","djono50080213"
"1824585066359689548","Fri Aug 16 23:12:33 +0000 2024","0","Cek Azarine It's So Porefect! Powder Foundation [8 gr] Bedak Padat Two Way Cake Buildable Coverage with Instant Pore Blurring Effect TWC dengan harga Rp75.000. Dapatkan di Shopee sekarang! https://t.co/MDJiXI9NHo https://t.co/JuBh3BXQ5i","1824585066359689548","https://pbs.twimg.com/media/GVI6cqCaEAIiZuF.jpg","","in","indonesia","0","0","0","https://x.com/djono50080213/status/1824585066359689548","1036422983194013696","djono50080213"
"1824565644379164723","Fri Aug 16 23:04:32 +0000 2024","0","@richseungyoun Wkwk pantes sering dtg ke konser idol lain ternyata ini tips n tricknya","1824583047846695282","","richseungyoun","in","wa➸","0","1","0","https://x.com/bigwinyook/status/1824583047846695282","1362378952837238785","bigwinyook"
"1824292414087106885","Fri Aug 16 22:25:51 +0000 2024","0","@kpfka aku full skincare emina.. kecuali facial wash dan sunscreen wkwk aku bucin facial wash acnes soalnya azarine tuh masih murah² aja kalo yg kicik kicik hehe ya namanya juga bukan daerah terlalu panas (aku gasuka keluar kalo panas) kepo ini merek apa ya yg bisa kek gitu?","1824573315408974308","","kpfka","in","idn/eng | u-17 | rcbyf ♡","0","0","0","https://x.com/dollettewony/status/1824573315408974308","1371334512500609024","dollettewony"
"1824292414087106885","Fri Aug 16 22:22:13 +0000 2024","1","@mooncoorde SAMA DULU AKU PAKE AZARINE TP MALAH MAMAKU BELIIN YANG LAIN PAS AZARINEKU HABISS.. Ini nanti lah kalo perlengkapan ospek udah semua aku balik azarine lagi (mahal anjir soale ikutnya).. emina tuh aku lebih ke itu sih.. sabune cuci mukaa.. enak cuy wangii","1824572400513712399","","mooncoorde","in","BYF :","0","2","0","https://x.com/kpfka/status/1824572400513712399","1634809615191019521","kpfka"
"1824292414087106885","Fri Aug 16 22:14:34 +0000 2024","0","@kpfka ahhh wkwk sekarang kak ren anak rantau yaaa semangatsss aku dulu pake ss emina juga gaenak weh tapi juga lumayan kepo sama formula baru (aku pake ss azarine) eh itu freebiesnya banyak banget cuma utk sunscreen ","1824570473121976462","","kpfka","in","idn/eng | u-17 | rcbyf ♡","0","1","0","https://x.com/dollettewony/status/1824570473121976462","1371334512500609024","dollettewony"
"1824568023363227693","Fri Aug 16 22:04:50 +0000 2024","0","Cek AZARINE CICAMIDE BARRIER - AZARINE CALM MY ACNE SUNSCREEN MOISTURISER dengan harga Rp30.188. Dapatkan di Shopee sekarang! https://t.co/LsVqoDN0Ae https://t.co/GS8xWeaxel","1824568023363227693","https://pbs.twimg.com/media/GVIq8btaEAEj_BI.jpg","","in","","0","0","0","https://x.com/kuncorosaktii/status/1824568023363227693","1203233532857815040","kuncorosaktii"
"1823372161505210553","Fri Aug 16 18:44:18 +0000 2024","0","@reveryabby sama gue juga sempet pake azarine sm originote kurang cocok tp kalo yang originote spray gue cocok tp gue kurang suka pake itu karena berasa ga pake ss wkwkwk nanti deh gue coba facetology","1824517558046953775","","reveryabby","in","𝐒𝐂. ","0","1","0","https://x.com/kiaya_blubuk/status/1824517558046953775","1640586944064401408","kiaya_blubuk"
"1824517544239333861","Fri Aug 16 18:44:15 +0000 2024","0","ga keliatan mika dowon anjay yg belakang mana dia duduk kan","1824517544239333861","","","in","","0","0","0","https://x.com/ssailerrmun/status/1824517544239333861","1273237135814848512","ssailerrmun"
"1824516481583026479","Fri Aug 16 18:40:01 +0000 2024","0","SYIT GANTENG BANGET COKKK","1824516481583026479","","","in","","0","0","0","https://x.com/ssailerrmun/status/1824516481583026479","1273237135814848512","ssailerrmun"
"1824512471262171296","Fri Aug 16 18:24:05 +0000 2024","0","Temukan [Azarine x Marvel] Niacinamide 10% + Dipotassium Glycyrrhizate Glorious Serum 20ml seharga Rp44.250. Dapatkan sekarang juga di Shopee! https://t.co/g7zz3XtfZC","1824512471262171296","","","in","Indonesia","0","0","0","https://x.com/disc_beauty/status/1824512471262171296","1196575943822737408","disc_beauty"
